Timestamp,Which year are you in?,How are you feeling right now?,"On a scale of 1-100, how would you express this feeling?",Gender,Age,Your location ?,Relationship status,Are you happy with your financial state?,How much have you succeeded to cope up with the environment of your educational institution?,Understanding with your family members?,Are you feeling pressure in your study or work right now?,Are you satisfied with your academic result?,Are you happy with your living place?,Who supports you when you are not succeeding in your academic life?,Have you used any social media within the last 6 hours?,Do you have inferiority complex? ,Are you satisfied with your meal today?,Are you feeling sick/health issues today?,"Have you done any recreational activity (sports, gaming, hobby etc.) today?",How long did you sleep last night?(in hours)
1/22/2021 15:19,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:20,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:20,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:20,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:20,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:20,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:20,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:20,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:20,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:20,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:20,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:20,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:20,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:20,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:21,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:21,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:21,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:21,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:21,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:21,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:21,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:21,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:21,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:21,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:21,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:22,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:22,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:22,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:22,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:22,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:22,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:22,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:22,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:22,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:22,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:22,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:22,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:22,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:23,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:23,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:23,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:23,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:23,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:23,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:23,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:23,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:23,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:23,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:23,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:24,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:24,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:24,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:24,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:24,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:24,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:24,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:24,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:24,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:24,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:24,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:24,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:24,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:24,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:25,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:25,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:25,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:25,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:25,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:25,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:25,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:25,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:25,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:26,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:26,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:26,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:26,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:26,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:26,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:26,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:26,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:26,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:26,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:26,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:26,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:26,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:26,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:26,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:26,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:26,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:27,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:27,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:27,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:27,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:27,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:27,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:27,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:27,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:28,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:28,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:28,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:28,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:28,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:28,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:28,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:28,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:28,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:28,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:28,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:28,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:28,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:28,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:28,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:28,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:29,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:29,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:29,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:29,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:29,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:29,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:29,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:29,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:29,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:29,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:29,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:29,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:29,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:30,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:30,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:30,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:30,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:30,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:30,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:30,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:30,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:30,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:30,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:30,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:31,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:31,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:31,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:31,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:31,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:31,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:31,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:31,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:31,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:31,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:31,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:31,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:31,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:31,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:31,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:31,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:31,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:32,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:32,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:32,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:32,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:32,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:32,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:32,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:32,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:32,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:32,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:32,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:32,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:32,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:32,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:32,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:40,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:40,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:40,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:40,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:40,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:40,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:40,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:40,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/0/1900 0:00,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
1/22/2021 15:40,4th year,Normal,59,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:40,4th year,Normal,60,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:40,4th year,Good,80,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,No,Yes,No,No,8
1/22/2021 15:40,4th year,Good,70,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,No,Yes,Yes,No,No,9
1/22/2021 15:40,4th year,Good,75,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:40,4th year,Good,65,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,6
1/22/2021 15:41,4th year,Good,68,Female,23,Home,Single,Yes,3,Good,Yes,No,Yes,Family,Yes,Yes,Yes,No,No,7
1/22/2021 15:50,4th year,Normal,55,Female,23,Home,Single,Yes,3,Normal,Yes,No,Yes,Family,Yes,No,Yes,No,No,6
